id;name;geoid;geoname;value;datetime
612;Precio mercado SPOT Intradiario Sesión 1;3;España;22.44;2016-01-13T05:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;25.59;2016-01-13T06:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;46.06;2016-01-13T07:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;50.99;2016-01-13T08:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;54.44;2016-01-13T09:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;54.22;2016-01-13T10:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;49.23;2016-01-13T11:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;46;2016-01-13T12:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;46.16;2016-01-13T13:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;42.29;2016-01-13T14:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;41.04;2016-01-13T15:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;40;2016-01-13T16:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;43.98;2016-01-13T17:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;49.3;2016-01-13T18:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;48.98;2016-01-13T19:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;43.4;2016-01-13T20:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;41.23;2016-01-13T21:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;37.11;2016-01-13T22:00:00
